PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	Yes	No	Under Vote	Over Vote
Pct 9207	Election Day	9207	1	817	174	21.30	78	83	12	0
Pct 9207	VBM	9207	1	817	190	23.26	82	96	16	0
Pct 9208	Election Day	9208	1	810	166	20.49	89	69	5	0
Pct 9208	VBM	9208	1	810	181	22.35	76	92	7	1
Pct 9209	Election Day	9209	1	609	141	23.15	76	54	10	0
Pct 9209	VBM	9209	1	609	166	27.26	74	83	7	0
Pct 9211	Election Day	9211	1	747	158	21.15	84	67	8	0
Pct 9211	VBM	9211	1	747	180	24.10	71	100	10	0
Pct 9212	Election Day	9212	1	686	138	20.12	65	64	8	0
Pct 9212	VBM	9212	1	686	170	24.78	76	84	8	0
Pct 9213	Election Day	9213	1	819	153	18.68	83	60	10	0
Pct 9213	VBM	9213	1	819	223	27.23	104	111	4	0
Pct 9214	Election Day	9214	1	550	132	24.00	59	64	9	0
Pct 9214	VBM	9214	1	550	177	32.18	80	91	7	0
Pct 9215	Election Day	9215	1	571	155	27.15	52	94	9	0
Pct 9215	VBM	9215	1	571	152	26.62	66	82	7	0
Pct 9216	Election Day	9216	1	671	151	22.50	77	58	16	0
Pct 9216	VBM	9216	1	671	154	22.95	62	88	7	0
Pct 9217	Election Day	9217	1	619	150	24.23	76	62	12	0
Pct 9217	VBM	9217	1	619	170	27.46	90	80	10	0
Pct 9218	Election Day	9218	1	680	138	20.29	75	54	9	0
Pct 9218	VBM	9218	1	680	180	26.47	87	76	8	0
Pct 9219	Election Day	9219	1	688	147	21.37	83	52	12	0
Pct 9219	VBM	9219	1	688	154	22.38	83	72	8	0
Pct 9221	Election Day	9221	1	598	126	21.07	48	74	5	0
Pct 9221	VBM	9221	1	598	252	42.14	68	168	14	0
Pct 9222	Election Day	9222	1	763	172	22.54	74	91	9	0
Pct 9222	VBM	9222	1	763	276	36.17	112	151	12	0
Pct 9223	Election Day	9223	1	546	113	20.70	46	57	10	0
Pct 9223	VBM	9223	1	546	190	34.80	92	92	7	0
Pct 9224	Election Day	9224	1	880	185	21.02	81	95	9	0
Pct 9224	VBM	9224	1	880	282	32.05	132	137	11	0
Pct 9225	Election Day	9225	1	784	183	23.34	100	71	11	0
Pct 9225	VBM	9225	1	784	206	26.28	104	87	12	0
Pct 9226	Election Day	9226	1	812	152	18.72	74	70	9	0
Pct 9226	VBM	9226	1	812	255	31.40	118	118	18	0
Pct 9227	Election Day	9227	1	670	154	22.99	63	81	10	0
Pct 9227	VBM	9227	1	670	286	42.69	123	150	11	0
Pct 9228	Election Day	9228	1	679	190	27.98	79	100	11	0
Pct 9228	VBM	9228	1	679	274	40.35	99	157	17	1
Pct 9229	Election Day	9229	1	538	133	24.72	68	58	8	0
Pct 9229	VBM	9229	1	538	193	35.87	91	96	6	0
Pct 9231	Election Day	9231	1	908	254	27.97	150	90	13	1
Pct 9231	VBM	9231	1	908	239	26.32	144	84	8	0
Pct 9232	Election Day	9232	1	682	194	28.45	104	75	15	0
Pct 9232	VBM	9232	1	682	234	34.31	110	114	8	0
Pct 9233	Election Day	9233	1	708	147	20.76	73	67	7	0
Pct 9233	VBM	9233	1	708	271	38.28	113	143	16	0
Pct 9234	Election Day	9234	1	660	124	18.79	68	47	10	0
Pct 9234	VBM	9234	1	660	253	38.33	105	136	14	0
Pct 9235	Election Day	9235	1	838	209	24.94	96	100	13	0
Pct 9235	VBM	9235	1	838	266	31.74	118	133	15	0
Pct 9236	Election Day	9236	1	638	138	21.63	55	71	12	0
Pct 9236	VBM	9236	1	638	196	30.72	104	84	9	0
Pct 9237	Election Day	9237	1	796	169	21.23	105	54	9	0
Pct 9237	VBM	9237	1	796	264	33.17	123	138	10	0
Pct 9238	Election Day	9238	1	730	161	22.05	85	70	6	0
Pct 9238	VBM	9238	1	730	257	35.21	105	139	14	0
Pct 9239	Election Day	9239	1	763	152	19.92	69	76	7	0
Pct 9239	VBM	9239	1	763	283	37.09	118	152	10	0
Pct 9241	Election Day	9241	1	878	193	21.98	100	92	3	0
Pct 9241	VBM	9241	1	878	278	31.66	118	143	18	0
Pct 9242	Election Day	9242	1	835	180	21.56	83	82	15	0
Pct 9242	VBM	9242	1	835	242	28.98	117	112	10	0
Pct 9243	Election Day	9243	1	528	121	22.92	69	44	9	0
Pct 9243	VBM	9243	1	528	164	31.06	77	76	10	0
Pct 9244	Election Day	9244	1	755	171	22.65	82	79	10	0
Pct 9244	VBM	9244	1	755	207	27.42	113	82	12	0
Pct 9245	Election Day	9245	1	655	151	23.05	97	47	7	0
Pct 9245	VBM	9245	1	655	192	29.31	97	83	11	0
Pct 9246	Election Day	9246	1	803	170	21.17	97	58	16	0
Pct 9246	VBM	9246	1	803	250	31.13	111	122	14	0
Pct 9247	Election Day	9247	1	788	182	23.10	102	70	10	0
Pct 9247	VBM	9247	1	788	234	29.70	113	98	17	0
Pct 9248	Election Day	9248	1	754	173	22.94	119	47	8	0
Pct 9248	VBM	9248	1	754	217	28.78	121	87	7	0
Pct 9249	Election Day	9249	1	796	208	26.13	107	85	11	0
Pct 9249	VBM	9249	1	796	260	32.66	128	121	11	0
Pct 9251	Election Day	9251	1	827	214	25.88	106	99	9	0
Pct 9251	VBM	9251	1	827	269	32.53	119	139	12	0
Pct 9252	Election Day	9252	1	820	177	21.59	84	82	11	0
Pct 9252	VBM	9252	1	820	290	35.37	146	124	17	0
Pct 9253	Election Day	9253	1	712	170	23.88	89	61	20	0
Pct 9253	VBM	9253	1	712	200	28.09	116	76	12	0
Pct 9254	Election Day	9254	1	786	178	22.65	105	64	5	0
Pct 9254	VBM	9254	1	786	237	30.15	133	95	9	0
Pct 9255	Election Day	9255	1	471	123	26.11	85	32	7	0
Pct 9255	VBM	9255	1	471	115	24.42	68	40	7	0
Pct 9256	Election Day	9256	1	330	78	23.64	47	24	6	0
Pct 9256	VBM	9256	1	330	85	25.76	54	25	3	0
Pct 9257 MB	Election Day	9257	1	243	2	0.82	1	1	0	0
Pct 9257 MB	VBM	9257	1	243	131	53.91	91	35	6	0
Pct 9258	Election Day	9258	1	585	149	25.47	99	43	9	0
Pct 9258	VBM	9258	1	585	193	32.99	102	84	11	0
Pct 9401	Election Day	9401	1	826	218	26.39	158	45	15	1
Pct 9401	VBM	9401	1	826	221	26.76	147	60	15	0
Pct 9402	Election Day	9402	1	846	198	23.40	133	50	15	0
Pct 9402	VBM	9402	1	846	236	27.90	122	102	12	0
Pct 9403	Election Day	9403	1	798	161	20.18	97	59	4	0
Pct 9403	VBM	9403	1	798	227	28.45	140	75	11	0
Pct 9404	Election Day	9404	1	825	162	19.64	93	53	18	0
Pct 9404	VBM	9404	1	825	271	32.85	135	129	13	0
Pct 9405	Election Day	9405	1	692	159	22.98	80	70	10	0
Pct 9405	VBM	9405	1	692	203	29.34	111	79	14	0
Pct 9406	Election Day	9406	1	809	176	21.76	102	65	8	0
Pct 9406	VBM	9406	1	809	223	27.56	132	85	10	0
Pct 9407	Election Day	9407	1	806	182	22.58	117	56	9	0
Pct 9407	VBM	9407	1	806	205	25.43	119	73	15	0
Pct 9408	Election Day	9408	1	738	151	20.46	105	39	7	0
Pct 9408	VBM	9408	1	738	182	24.66	135	44	7	0
Pct 9409	Election Day	9409	1	558	128	22.94	93	30	8	0
Pct 9409	VBM	9409	1	558	144	25.81	83	47	12	0
Pct 9411	Election Day	9411	1	875	182	20.80	133	41	8	0
Pct 9411	VBM	9411	1	875	231	26.40	173	48	9	0
Pct 9412	Election Day	9412	1	806	196	24.32	112	70	13	1
Pct 9412	VBM	9412	1	806	243	30.15	139	94	11	1
Pct 9413	Election Day	9413	1	815	137	16.81	82	42	13	0
Pct 9413	VBM	9413	1	815	270	33.13	144	110	16	0
Pct 9414	Election Day	9414	1	819	147	17.95	78	61	7	1
Pct 9414	VBM	9414	1	819	276	33.70	161	100	16	0
Pct 9415	Election Day	9415	1	691	126	18.23	64	48	14	0
Pct 9415	VBM	9415	1	691	214	30.97	109	99	12	0
Pct 9416	Election Day	9416	1	868	181	20.85	111	61	9	0
Pct 9416	VBM	9416	1	868	251	28.92	134	93	23	0
Pct 9417	Election Day	9417	1	684	100	14.62	61	34	5	0
Pct 9417	VBM	9417	1	684	223	32.60	107	110	7	0
Pct 9418	Election Day	9418	1	705	133	18.87	70	58	6	0
Pct 9418	VBM	9418	1	705	234	33.19	119	101	14	0
Pct 9419	Election Day	9419	1	797	173	21.71	84	84	5	0
Pct 9419	VBM	9419	1	797	279	35.01	123	142	13	0
Pct 9421	Election Day	9421	1	809	129	15.95	75	47	7	0
Pct 9421	VBM	9421	1	809	291	35.97	148	132	14	0
Pct 9422	Election Day	9422	1	947	188	19.85	106	66	18	0
Pct 9422	VBM	9422	1	947	270	28.51	143	121	10	0
Pct 9423	Election Day	9423	1	805	160	19.88	86	66	8	0
Pct 9423	VBM	9423	1	805	238	29.57	135	84	21	0
Pct 9424	Election Day	9424	1	835	162	19.40	89	59	14	0
Pct 9424	VBM	9424	1	835	289	34.61	135	131	20	0
Pct 9425	Election Day	9425	1	816	139	17.03	79	58	2	0
Pct 9425	VBM	9425	1	816	255	31.25	135	106	16	0
Pct 9426	Election Day	9426	1	721	119	16.50	69	43	7	0
Pct 9426	VBM	9426	1	721	244	33.84	129	107	7	0
Pct 9427	Election Day	9427	1	809	141	17.43	72	51	18	0
Pct 9427	VBM	9427	1	809	273	33.75	135	111	26	0
Pct 9428	Election Day	9428	1	853	122	14.30	68	46	7	0
Pct 9428	VBM	9428	1	853	311	36.46	168	126	15	1
Pct 9429	Election Day	9429	1	785	187	23.82	96	74	16	1
Pct 9429	VBM	9429	1	785	245	31.21	123	111	11	0
Pct 9431	Election Day	9431	1	881	175	19.86	80	81	13	0
Pct 9431	VBM	9431	1	881	324	36.78	143	155	28	0
Pct 9432	Election Day	9432	1	845	169	20.00	83	73	13	0
Pct 9432	VBM	9432	1	845	264	31.24	115	130	17	0
Pct 9433	Election Day	9433	1	845	130	15.38	63	58	9	1
Pct 9433	VBM	9433	1	845	268	31.72	140	112	17	1
Pct 9434	Election Day	9434	1	882	179	20.29	92	69	17	0
Pct 9434	VBM	9434	1	882	292	33.11	147	127	21	0
Pct 9435	Election Day	9435	1	865	189	21.85	103	77	11	0
Pct 9435	VBM	9435	1	865	262	30.29	146	105	13	0
Pct 9436	Election Day	9436	1	915	148	16.17	72	66	10	0
Pct 9436	VBM	9436	1	915	284	31.04	149	130	13	0
Pct 9437	Election Day	9437	1	811	164	20.22	85	70	10	0
Pct 9437	VBM	9437	1	811	263	32.43	120	121	24	0
Pct 9438	Election Day	9438	1	844	152	18.01	73	69	10	0
Pct 9438	VBM	9438	1	844	289	34.24	155	121	17	0
Pct 9439	Election Day	9439	1	829	129	15.56	64	56	9	0
Pct 9439	VBM	9439	1	829	272	32.81	123	128	26	0
Pct 9441	Election Day	9441	1	887	175	19.73	115	48	12	0
Pct 9441	VBM	9441	1	887	315	35.51	178	123	15	0
Pct 9442	Election Day	9442	1	894	194	21.70	128	58	14	0
Pct 9442	VBM	9442	1	894	240	26.85	138	91	12	0
Pct 9443	Election Day	9443	1	793	167	21.06	104	59	4	0
Pct 9443	VBM	9443	1	793	273	34.43	150	106	20	0
Pct 9444	Election Day	9444	1	845	131	15.50	77	46	9	0
Pct 9444	VBM	9444	1	845	253	29.94	112	120	16	1
Pct 9445	Election Day	9445	1	852	160	18.78	79	69	11	0
Pct 9445	VBM	9445	1	852	291	34.15	145	128	23	0
Pct 9446	Election Day	9446	1	915	191	20.87	99	81	10	0
Pct 9446	VBM	9446	1	915	320	34.97	121	182	20	0
Pct 9447	Election Day	9447	1	850	186	21.88	110	63	13	0
Pct 9447	VBM	9447	1	850	282	33.18	135	129	16	0
Pct 9448	Election Day	9448	1	824	144	17.48	76	58	10	0
Pct 9448	VBM	9448	1	824	288	34.95	152	125	15	0
Pct 9449	Election Day	9449	1	695	99	14.24	50	44	5	0
Pct 9449	VBM	9449	1	695	245	35.25	116	117	10	0
Pct 9451	Election Day	9451	1	378	70	18.52	32	36	2	0
Pct 9451	VBM	9451	1	378	136	35.98	59	72	5	0
Pct 9452	Election Day	9452	1	720	176	24.44	78	89	9	0
Pct 9452	VBM	9452	1	720	222	30.83	104	108	10	0
Pct 9453	Election Day	9453	1	426	91	21.36	39	48	4	0
Pct 9453	VBM	9453	1	426	152	35.68	64	83	5	1
Pct 9501 MB	Election Day	9501	1	135	1	0.74	0	1	0	0
Pct 9501 MB	VBM	9501	1	135	69	51.11	49	17	3	0
Pct 9502 MB	Election Day	9502	1	188	1	0.53	0	0	1	0
Pct 9502 MB	VBM	9502	1	188	119	63.30	71	45	3	0
Pct 9503/9504	Election Day	9503	1	620	119	19.19	83	28	2	0
Pct 9503/9504	VBM	9503	1	620	161	25.97	112	44	5	0
Pct 9505	Election Day	9505	1	711	119	16.74	80	23	12	0
Pct 9505	VBM	9505	1	711	203	28.55	146	47	11	0
Pct 9506	Election Day	9506	1	716	123	17.18	90	24	6	0
Pct 9506	VBM	9506	1	716	184	25.70	123	52	10	0
Pct 9507	Election Day	9507	1	670	160	23.88	110	42	4	0
Pct 9507	VBM	9507	1	670	194	28.96	147	41	5	0
Pct 9508	Election Day	9508	1	707	178	25.18	123	39	10	0
Pct 9508	VBM	9508	1	707	166	23.48	126	29	10	0
Pct 9509	Election Day	9509	1	592	160	27.03	112	37	9	0
Pct 9509	VBM	9509	1	592	159	26.86	112	42	4	0
Pct 9511	Election Day	9511	1	572	173	30.24	129	35	6	0
Pct 9511	VBM	9511	1	572	145	25.35	108	29	8	0
Pct 9512	Election Day	9512	1	701	140	19.97	95	35	5	0
Pct 9512	VBM	9512	1	701	201	28.67	140	55	7	0
Pct 9513	Election Day	9513	1	817	200	24.48	153	37	10	0
Pct 9513	VBM	9513	1	817	207	25.34	163	39	6	1
Pct 9514/9522	Election Day	9514	1	859	275	32.01	186	67	21	0
Pct 9514/9522	VBM	9514	1	859	218	25.38	147	56	15	0
Pct 9515	Election Day	9515	1	657	195	29.68	117	61	13	0
Pct 9515	VBM	9515	1	657	168	25.57	108	53	11	1
Pct 9516	Election Day	9516	1	792	217	27.40	140	64	9	1
Pct 9516	VBM	9516	1	792	232	29.29	140	79	12	0
Pct 9517	Election Day	9517	1	734	169	23.02	125	34	12	0
Pct 9517	VBM	9517	1	734	209	28.47	141	55	13	0
Pct 9518	Election Day	9518	1	690	173	25.07	127	35	10	0
Pct 9518	VBM	9518	1	690	169	24.49	117	41	12	0
Pct 9519	Election Day	9519	1	822	214	26.03	139	57	10	0
Pct 9519	VBM	9519	1	822	226	27.49	133	72	19	0
Pct 9521	Election Day	9521	1	844	271	32.11	178	78	17	0
Pct 9521	VBM	9521	1	844	225	26.66	136	79	12	0
Pct 9701	Election Day	9701	1	613	153	24.96	101	44	7	0
Pct 9701	VBM	9701	1	613	179	29.20	117	40	22	0
Pct 9702	Election Day	9702	1	679	188	27.69	124	54	9	0
Pct 9702	VBM	9702	1	679	199	29.31	119	71	6	0
Pct 9703	Election Day	9703	1	890	190	21.35	102	77	11	0
Pct 9703	VBM	9703	1	890	319	35.84	169	123	27	0
Pct 9704	Election Day	9704	1	883	215	24.35	125	79	11	0
Pct 9704	VBM	9704	1	883	318	36.01	165	128	23	0
Pct 9705	Election Day	9705	1	813	213	26.20	148	54	11	0
Pct 9705	VBM	9705	1	813	238	29.27	141	85	13	0
Pct 9706 MB	Election Day	9706	1	55	2	3.64	1	0	1	0
Pct 9706 MB	VBM	9706	1	55	33	60.00	20	12	0	1
Pct 9707	Election Day	9707	1	734	138	18.80	69	65	3	0
Pct 9707	VBM	9707	1	734	291	39.65	135	132	19	0
Pct 9708	Election Day	9708	1	828	182	21.98	111	54	16	0
Pct 9708	VBM	9708	1	828	272	32.85	151	108	12	0
Pct 9709	Election Day	9709	1	867	202	23.30	93	98	12	0
Pct 9709	VBM	9709	1	867	267	30.80	131	126	10	0
Pct 9711	Election Day	9711	1	580	164	28.28	78	77	9	0
Pct 9711	VBM	9711	1	580	208	35.86	94	99	17	0
Pct 9712	Election Day	9712	1	590	147	24.92	61	83	5	0
Pct 9712	VBM	9712	1	590	240	40.68	96	130	12	0
Pct 9713	Election Day	9713	1	854	170	19.91	79	76	14	0
Pct 9713	VBM	9713	1	854	292	34.19	125	150	16	0
Pct 9714	Election Day	9714	1	863	197	22.83	84	107	6	0
Pct 9714	VBM	9714	1	863	333	38.59	130	186	15	0
Pct 9715	Election Day	9715	1	547	146	26.69	65	74	6	0
Pct 9715	VBM	9715	1	547	217	39.67	86	119	11	0
Pct 9716	Election Day	9716	1	845	177	20.95	93	74	10	0
Pct 9716	VBM	9716	1	845	286	33.85	140	136	13	0
Pct 9717	Election Day	9717	1	903	198	21.93	97	93	8	0
Pct 9717	VBM	9717	1	903	293	32.45	149	130	12	0
Pct 9718	Election Day	9718	1	798	220	27.57	120	89	11	0
Pct 9718	VBM	9718	1	798	316	39.60	140	163	13	0
Pct 9719	Election Day	9719	1	833	214	25.69	99	102	13	0
Pct 9719	VBM	9719	1	833	333	39.98	149	171	13	0
Pct 9721	Election Day	9721	1	607	175	28.83	73	91	10	0
Pct 9721	VBM	9721	1	607	220	36.24	94	113	12	1
Pct 9722	Election Day	9722	1	578	123	21.28	54	66	4	0
Pct 9722	VBM	9722	1	578	234	40.48	119	101	16	0
Pct 9723	Election Day	9723	1	407	59	14.50	19	38	2	0
Pct 9723	VBM	9723	1	407	182	44.72	63	108	11	0
Pct 9724	Election Day	9724	1	835	143	17.13	53	84	6	0
Pct 9724	VBM	9724	1	835	337	40.36	127	197	17	0
Pct 9725	Election Day	9725	1	886	145	16.37	49	86	10	1
Pct 9725	VBM	9725	1	886	355	40.07	154	184	18	0
Pct 9726	Election Day	9726	1	680	122	17.94	84	31	5	0
Pct 9726	VBM	9726	1	680	149	21.91	97	45	10	0
Pct 9727	Election Day	9727	1	408	81	19.85	30	45	6	0
Pct 9727	VBM	9727	1	408	165	40.44	51	110	5	0
Pct 9728	Election Day	9728	1	881	193	21.91	77	107	9	0
Pct 9728	VBM	9728	1	881	354	40.18	124	210	18	0
Pct 9729	Election Day	9729	1	713	171	23.98	65	97	10	0
Pct 9729	VBM	9729	1	713	280	39.27	99	173	9	0
Pct 9731	Election Day	9731	1	496	158	31.85	62	91	6	0
Pct 9731	VBM	9731	1	496	175	35.28	49	118	6	1
Pct 9732 MB	Election Day	9732	1	67	2	2.99	2	0	0	0
Pct 9732 MB	VBM	9732	1	67	43	64.18	18	22	3	0
Pct 9733 MB	Election Day	9733	1	206	2	0.97	2	0	0	0
Pct 9733 MB	VBM	9733	1	206	138	66.99	71	60	6	0
Pct 9734	Election Day	9734	1	568	125	22.01	50	69	7	0
Pct 9734	VBM	9734	1	568	259	45.60	103	139	15	0
Pct 9735	Election Day	9735	1	730	184	25.21	79	96	9	0
Pct 9735	VBM	9735	1	730	304	41.64	129	156	18	0
Pct 9736	Election Day	9736	1	657	163	24.81	78	79	6	0
Pct 9736	VBM	9736	1	657	274	41.70	122	138	14	0
Pct 9737	Election Day	9737	1	734	168	22.89	84	74	10	0
Pct 9737	VBM	9737	1	734	305	41.55	138	149	16	0
Pct 9738	Election Day	9738	1	657	122	18.57	71	42	9	0
Pct 9738	VBM	9738	1	657	224	34.09	135	79	9	0
Pct 9739	Election Day	9739	1	755	137	18.15	105	24	7	0
Pct 9739	VBM	9739	1	755	155	20.53	95	54	6	0
Pct 9741	Election Day	9741	1	648	51	7.87	43	6	2	0
Pct 9741	VBM	9741	1	648	22	3.40	18	3	1	0
Pct 9742	Election Day	9742	1	566	117	20.67	57	55	6	0
Pct 9742	VBM	9742	1	566	183	32.33	92	81	11	0
Pct 9743	Election Day	9743	1	850	161	18.94	118	43	3	0
Pct 9743	VBM	9743	1	850	238	28.00	171	60	5	0
Pct 9744	Election Day	9744	1	829	167	20.14	125	39	3	0
Pct 9744	VBM	9744	1	829	180	21.71	120	52	8	0
Pct 9745	Election Day	9745	1	871	146	16.76	106	35	5	0
Pct 9745	VBM	9745	1	871	155	17.80	111	42	3	0
Pct 9746	Election Day	9746	1	858	204	23.78	95	105	7	0
Pct 9746	VBM	9746	1	858	312	36.36	153	153	8	0
Pct 9747	Election Day	9747	1	866	202	23.33	124	68	9	0
Pct 9747	VBM	9747	1	866	258	29.79	139	97	22	0
Pct 9748	Election Day	9748	1	901	205	22.75	107	88	9	1
Pct 9748	VBM	9748	1	901	297	32.96	167	122	12	0
Pct 9749	Election Day	9749	1	771	114	14.79	76	34	5	0
Pct 9749	VBM	9749	1	771	206	26.72	132	63	10	0
Pct 9751	Election Day	9751	1	860	189	21.98	105	68	15	1
Pct 9751	VBM	9751	1	860	329	38.26	176	132	19	1
Pct 9752	Election Day	9752	1	651	135	20.74	81	48	6	0
Pct 9752	VBM	9752	1	651	282	43.32	150	125	7	1
Pct 9753	Election Day	9753	1	688	116	16.86	73	37	5	0
Pct 9753	VBM	9753	1	688	235	34.16	142	86	10	0
Pct 9754	Election Day	9754	1	663	151	22.78	98	49	4	0
Pct 9754	VBM	9754	1	663	240	36.20	163	67	9	0
Pct 9755	Election Day	9755	1	513	122	23.78	78	40	4	0
Pct 9755	VBM	9755	1	513	173	33.72	105	61	8	0
Pct 9756	Election Day	9756	1	790	108	13.67	56	45	7	0
Pct 9756	VBM	9756	1	790	267	33.80	149	113	11	1
Pct 9801	Election Day	9801	1	393	70	17.81	41	25	4	0
Pct 9801	VBM	9801	1	393	139	35.37	73	58	7	0
