PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	Yes	No	Under Vote	Over Vote
Pct 9207	Election Day	9207	1	817	174	21.30	48	112	13	0
Pct 9207	VBM	9207	1	817	190	23.26	57	123	13	0
Pct 9208	Election Day	9208	1	810	166	20.49	50	102	12	0
Pct 9208	VBM	9208	1	810	181	22.35	45	117	12	0
Pct 9209	Election Day	9209	1	609	141	23.15	46	88	7	0
Pct 9209	VBM	9209	1	609	166	27.26	41	108	16	0
Pct 9211	Election Day	9211	1	747	158	21.15	43	109	7	0
Pct 9211	VBM	9211	1	747	180	24.10	54	108	22	0
Pct 9212	Election Day	9212	1	686	138	20.12	49	76	11	1
Pct 9212	VBM	9212	1	686	170	24.78	47	114	7	0
Pct 9213	Election Day	9213	1	819	153	18.68	60	87	6	0
Pct 9213	VBM	9213	1	819	223	27.23	78	131	14	0
Pct 9214	Election Day	9214	1	550	132	24.00	38	86	8	0
Pct 9214	VBM	9214	1	550	177	32.18	49	123	5	0
Pct 9215	Election Day	9215	1	571	155	27.15	27	121	7	0
Pct 9215	VBM	9215	1	571	152	26.62	34	113	7	0
Pct 9216	Election Day	9216	1	671	151	22.50	40	96	15	0
Pct 9216	VBM	9216	1	671	154	22.95	44	102	11	0
Pct 9217	Election Day	9217	1	619	150	24.23	45	93	12	0
Pct 9217	VBM	9217	1	619	170	27.46	46	124	11	0
Pct 9218	Election Day	9218	1	680	138	20.29	44	83	10	1
Pct 9218	VBM	9218	1	680	180	26.47	58	100	13	0
Pct 9219	Election Day	9219	1	688	147	21.37	56	80	11	0
Pct 9219	VBM	9219	1	688	154	22.38	47	95	21	0
Pct 9221	Election Day	9221	1	598	126	21.07	23	100	4	0
Pct 9221	VBM	9221	1	598	252	42.14	50	193	7	0
Pct 9222	Election Day	9222	1	763	172	22.54	45	117	11	0
Pct 9222	VBM	9222	1	763	276	36.17	54	208	15	0
Pct 9223	Election Day	9223	1	546	113	20.70	31	76	6	0
Pct 9223	VBM	9223	1	546	190	34.80	38	136	16	0
Pct 9224	Election Day	9224	1	880	185	21.02	51	127	7	0
Pct 9224	VBM	9224	1	880	282	32.05	84	180	17	0
Pct 9225	Election Day	9225	1	784	183	23.34	63	110	9	0
Pct 9225	VBM	9225	1	784	206	26.28	68	118	16	0
Pct 9226	Election Day	9226	1	812	152	18.72	39	102	12	0
Pct 9226	VBM	9226	1	812	255	31.40	60	178	17	0
Pct 9227	Election Day	9227	1	670	154	22.99	45	107	2	0
Pct 9227	VBM	9227	1	670	286	42.69	76	200	9	0
Pct 9228	Election Day	9228	1	679	190	27.98	48	134	8	0
Pct 9228	VBM	9228	1	679	274	40.35	49	207	18	0
Pct 9229	Election Day	9229	1	538	133	24.72	44	79	10	0
Pct 9229	VBM	9229	1	538	193	35.87	46	138	9	0
Pct 9231	Election Day	9231	1	908	254	27.97	98	140	16	0
Pct 9231	VBM	9231	1	908	239	26.32	87	138	11	0
Pct 9232	Election Day	9232	1	682	194	28.45	57	127	10	0
Pct 9232	VBM	9232	1	682	234	34.31	57	162	14	0
Pct 9233	Election Day	9233	1	708	147	20.76	38	92	16	0
Pct 9233	VBM	9233	1	708	271	38.28	51	194	25	0
Pct 9234	Election Day	9234	1	660	124	18.79	38	77	9	0
Pct 9234	VBM	9234	1	660	253	38.33	42	188	25	0
Pct 9235	Election Day	9235	1	838	209	24.94	53	144	12	0
Pct 9235	VBM	9235	1	838	266	31.74	62	195	10	0
Pct 9236	Election Day	9236	1	638	138	21.63	43	90	5	0
Pct 9236	VBM	9236	1	638	196	30.72	47	142	10	0
Pct 9237	Election Day	9237	1	796	169	21.23	55	99	17	0
Pct 9237	VBM	9237	1	796	264	33.17	57	200	14	0
Pct 9238	Election Day	9238	1	730	161	22.05	37	115	9	0
Pct 9238	VBM	9238	1	730	257	35.21	68	176	16	0
Pct 9239	Election Day	9239	1	763	152	19.92	44	103	5	0
Pct 9239	VBM	9239	1	763	283	37.09	72	200	8	0
Pct 9241	Election Day	9241	1	878	193	21.98	64	112	17	2
Pct 9241	VBM	9241	1	878	278	31.66	78	181	19	1
Pct 9242	Election Day	9242	1	835	180	21.56	71	99	10	0
Pct 9242	VBM	9242	1	835	242	28.98	100	126	15	0
Pct 9243	Election Day	9243	1	528	121	22.92	49	70	3	0
Pct 9243	VBM	9243	1	528	164	31.06	51	99	13	2
Pct 9244	Election Day	9244	1	755	171	22.65	55	102	15	0
Pct 9244	VBM	9244	1	755	207	27.42	65	130	12	0
Pct 9245	Election Day	9245	1	655	151	23.05	65	71	14	0
Pct 9245	VBM	9245	1	655	192	29.31	60	115	17	0
Pct 9246	Election Day	9246	1	803	170	21.17	59	103	9	1
Pct 9246	VBM	9246	1	803	250	31.13	75	157	15	0
Pct 9247	Election Day	9247	1	788	182	23.10	64	95	23	0
Pct 9247	VBM	9247	1	788	234	29.70	69	144	17	0
Pct 9248	Election Day	9248	1	754	173	22.94	74	87	13	0
Pct 9248	VBM	9248	1	754	217	28.78	81	125	10	0
Pct 9249	Election Day	9249	1	796	208	26.13	66	125	18	0
Pct 9249	VBM	9249	1	796	260	32.66	78	168	13	0
Pct 9251	Election Day	9251	1	827	214	25.88	79	121	14	0
Pct 9251	VBM	9251	1	827	269	32.53	68	181	21	1
Pct 9252	Election Day	9252	1	820	177	21.59	59	106	12	0
Pct 9252	VBM	9252	1	820	290	35.37	95	174	19	1
Pct 9253	Election Day	9253	1	712	170	23.88	68	85	17	0
Pct 9253	VBM	9253	1	712	200	28.09	62	125	18	0
Pct 9254	Election Day	9254	1	786	178	22.65	66	97	12	1
Pct 9254	VBM	9254	1	786	237	30.15	71	153	13	0
Pct 9255	Election Day	9255	1	471	123	26.11	58	55	11	0
Pct 9255	VBM	9255	1	471	115	24.42	44	60	11	0
Pct 9256	Election Day	9256	1	330	78	23.64	26	47	5	0
Pct 9256	VBM	9256	1	330	85	25.76	35	44	3	0
Pct 9257 MB	Election Day	9257	1	243	2	0.82	1	1	0	0
Pct 9257 MB	VBM	9257	1	243	131	53.91	84	43	5	0
Pct 9258	Election Day	9258	1	585	149	25.47	79	69	3	0
Pct 9258	VBM	9258	1	585	193	32.99	66	120	12	0
Pct 9401	Election Day	9401	1	826	218	26.39	120	79	20	0
Pct 9401	VBM	9401	1	826	221	26.76	116	91	16	0
Pct 9402	Election Day	9402	1	846	198	23.40	103	80	15	0
Pct 9402	VBM	9402	1	846	236	27.90	90	137	9	0
Pct 9403	Election Day	9403	1	798	161	20.18	69	83	9	0
Pct 9403	VBM	9403	1	798	227	28.45	87	128	11	0
Pct 9404	Election Day	9404	1	825	162	19.64	79	73	12	0
Pct 9404	VBM	9404	1	825	271	32.85	111	153	12	0
Pct 9405	Election Day	9405	1	692	159	22.98	55	98	7	0
Pct 9405	VBM	9405	1	692	203	29.34	81	113	9	0
Pct 9406	Election Day	9406	1	809	176	21.76	73	88	15	0
Pct 9406	VBM	9406	1	809	223	27.56	93	121	13	0
Pct 9407	Election Day	9407	1	806	182	22.58	79	88	15	0
Pct 9407	VBM	9407	1	806	205	25.43	86	111	11	0
Pct 9408	Election Day	9408	1	738	151	20.46	78	58	15	0
Pct 9408	VBM	9408	1	738	182	24.66	88	84	13	1
Pct 9409	Election Day	9409	1	558	128	22.94	71	50	10	0
Pct 9409	VBM	9409	1	558	144	25.81	71	61	11	0
Pct 9411	Election Day	9411	1	875	182	20.80	101	69	12	0
Pct 9411	VBM	9411	1	875	231	26.40	125	93	12	0
Pct 9412	Election Day	9412	1	806	196	24.32	93	90	13	0
Pct 9412	VBM	9412	1	806	243	30.15	87	140	17	0
Pct 9413	Election Day	9413	1	815	137	16.81	58	67	12	0
Pct 9413	VBM	9413	1	815	270	33.13	92	164	15	0
Pct 9414	Election Day	9414	1	819	147	17.95	64	72	11	0
Pct 9414	VBM	9414	1	819	276	33.70	107	153	18	0
Pct 9415	Election Day	9415	1	691	126	18.23	53	63	10	0
Pct 9415	VBM	9415	1	691	214	30.97	70	141	11	0
Pct 9416	Election Day	9416	1	868	181	20.85	78	93	10	0
Pct 9416	VBM	9416	1	868	251	28.92	81	150	18	0
Pct 9417	Election Day	9417	1	684	100	14.62	44	52	4	0
Pct 9417	VBM	9417	1	684	223	32.60	69	144	11	0
Pct 9418	Election Day	9418	1	705	133	18.87	44	83	7	0
Pct 9418	VBM	9418	1	705	234	33.19	66	161	9	0
Pct 9419	Election Day	9419	1	797	173	21.71	64	104	6	0
Pct 9419	VBM	9419	1	797	279	35.01	88	177	15	0
Pct 9421	Election Day	9421	1	809	129	15.95	54	69	6	0
Pct 9421	VBM	9421	1	809	291	35.97	90	197	8	0
Pct 9422	Election Day	9422	1	947	188	19.85	67	106	17	0
Pct 9422	VBM	9422	1	947	270	28.51	91	166	17	0
Pct 9423	Election Day	9423	1	805	160	19.88	54	96	10	0
Pct 9423	VBM	9423	1	805	238	29.57	92	134	12	1
Pct 9424	Election Day	9424	1	835	162	19.40	62	91	9	0
Pct 9424	VBM	9424	1	835	289	34.61	70	193	24	0
Pct 9425	Election Day	9425	1	816	139	17.03	52	78	9	0
Pct 9425	VBM	9425	1	816	255	31.25	77	167	13	0
Pct 9426	Election Day	9426	1	721	119	16.50	40	73	6	0
Pct 9426	VBM	9426	1	721	244	33.84	76	154	14	0
Pct 9427	Election Day	9427	1	809	141	17.43	49	82	10	0
Pct 9427	VBM	9427	1	809	273	33.75	84	174	13	0
Pct 9428	Election Day	9428	1	853	122	14.30	54	58	11	0
Pct 9428	VBM	9428	1	853	311	36.46	99	202	11	0
Pct 9429	Election Day	9429	1	785	187	23.82	61	114	12	0
Pct 9429	VBM	9429	1	785	245	31.21	75	158	12	0
Pct 9431	Election Day	9431	1	881	175	19.86	61	103	11	0
Pct 9431	VBM	9431	1	881	324	36.78	88	221	19	0
Pct 9432	Election Day	9432	1	845	169	20.00	57	100	12	0
Pct 9432	VBM	9432	1	845	264	31.24	75	177	12	0
Pct 9433	Election Day	9433	1	845	130	15.38	46	80	4	1
Pct 9433	VBM	9433	1	845	268	31.72	82	168	20	0
Pct 9434	Election Day	9434	1	882	179	20.29	61	101	15	1
Pct 9434	VBM	9434	1	882	292	33.11	113	171	13	0
Pct 9435	Election Day	9435	1	865	189	21.85	74	100	14	0
Pct 9435	VBM	9435	1	865	262	30.29	106	143	19	0
Pct 9436	Election Day	9436	1	915	148	16.17	48	93	7	0
Pct 9436	VBM	9436	1	915	284	31.04	101	172	20	0
Pct 9437	Election Day	9437	1	811	164	20.22	60	97	7	0
Pct 9437	VBM	9437	1	811	263	32.43	84	173	9	0
Pct 9438	Election Day	9438	1	844	152	18.01	55	87	9	0
Pct 9438	VBM	9438	1	844	289	34.24	84	191	17	0
Pct 9439	Election Day	9439	1	829	129	15.56	41	81	7	0
Pct 9439	VBM	9439	1	829	272	32.81	84	180	14	0
Pct 9441	Election Day	9441	1	887	175	19.73	85	80	10	0
Pct 9441	VBM	9441	1	887	315	35.51	122	178	15	1
Pct 9442	Election Day	9442	1	894	194	21.70	106	81	12	0
Pct 9442	VBM	9442	1	894	240	26.85	79	153	8	0
Pct 9443	Election Day	9443	1	793	167	21.06	87	72	9	0
Pct 9443	VBM	9443	1	793	273	34.43	100	167	8	0
Pct 9444	Election Day	9444	1	845	131	15.50	46	78	8	0
Pct 9444	VBM	9444	1	845	253	29.94	71	167	14	0
Pct 9445	Election Day	9445	1	852	160	18.78	72	79	9	0
Pct 9445	VBM	9445	1	852	291	34.15	81	193	23	0
Pct 9446	Election Day	9446	1	915	191	20.87	78	101	12	0
Pct 9446	VBM	9446	1	915	320	34.97	104	206	13	0
Pct 9447	Election Day	9447	1	850	186	21.88	81	84	21	0
Pct 9447	VBM	9447	1	850	282	33.18	73	183	24	0
Pct 9448	Election Day	9448	1	824	144	17.48	60	80	3	0
Pct 9448	VBM	9448	1	824	288	34.95	95	181	16	0
Pct 9449	Election Day	9449	1	695	99	14.24	40	57	2	0
Pct 9449	VBM	9449	1	695	245	35.25	82	148	13	0
Pct 9451	Election Day	9451	1	378	70	18.52	26	43	1	0
Pct 9451	VBM	9451	1	378	136	35.98	31	101	5	0
Pct 9452	Election Day	9452	1	720	176	24.44	46	119	11	0
Pct 9452	VBM	9452	1	720	222	30.83	74	138	10	0
Pct 9453	Election Day	9453	1	426	91	21.36	29	56	6	0
Pct 9453	VBM	9453	1	426	152	35.68	41	100	12	0
Pct 9501 MB	Election Day	9501	1	135	1	0.74	0	1	0	0
Pct 9501 MB	VBM	9501	1	135	69	51.11	30	33	6	0
Pct 9502 MB	Election Day	9502	1	188	1	0.53	1	0	0	0
Pct 9502 MB	VBM	9502	1	188	119	63.30	59	54	7	0
Pct 9503/9504	Election Day	9503	1	620	119	19.19	49	51	13	1
Pct 9503/9504	VBM	9503	1	620	161	25.97	75	72	14	0
Pct 9505	Election Day	9505	1	711	119	16.74	63	40	12	0
Pct 9505	VBM	9505	1	711	203	28.55	111	83	10	0
Pct 9506	Election Day	9506	1	716	123	17.18	73	41	6	0
Pct 9506	VBM	9506	1	716	184	25.70	88	89	8	0
Pct 9507	Election Day	9507	1	670	160	23.88	92	55	9	0
Pct 9507	VBM	9507	1	670	194	28.96	96	87	11	1
Pct 9508	Election Day	9508	1	707	178	25.18	114	48	12	0
Pct 9508	VBM	9508	1	707	166	23.48	103	52	11	0
Pct 9509	Election Day	9509	1	592	160	27.03	96	53	10	0
Pct 9509	VBM	9509	1	592	159	26.86	87	70	3	0
Pct 9511	Election Day	9511	1	572	173	30.24	101	56	13	0
Pct 9511	VBM	9511	1	572	145	25.35	83	56	6	0
Pct 9512	Election Day	9512	1	701	140	19.97	81	51	3	0
Pct 9512	VBM	9512	1	701	201	28.67	124	67	13	0
Pct 9513	Election Day	9513	1	817	200	24.48	127	65	8	0
Pct 9513	VBM	9513	1	817	207	25.34	125	79	6	0
Pct 9514/9522	Election Day	9514	1	859	275	32.01	145	107	22	0
Pct 9514/9522	VBM	9514	1	859	218	25.38	98	100	21	0
Pct 9515	Election Day	9515	1	657	195	29.68	87	95	9	0
Pct 9515	VBM	9515	1	657	168	25.57	83	78	12	0
Pct 9516	Election Day	9516	1	792	217	27.40	115	86	13	0
Pct 9516	VBM	9516	1	792	232	29.29	122	100	10	1
Pct 9517	Election Day	9517	1	734	169	23.02	94	68	9	0
Pct 9517	VBM	9517	1	734	209	28.47	113	79	20	0
Pct 9518	Election Day	9518	1	690	173	25.07	93	70	9	0
Pct 9518	VBM	9518	1	690	169	24.49	83	78	10	0
Pct 9519	Election Day	9519	1	822	214	26.03	106	86	14	0
Pct 9519	VBM	9519	1	822	226	27.49	104	109	13	0
Pct 9521	Election Day	9521	1	844	271	32.11	157	103	13	0
Pct 9521	VBM	9521	1	844	225	26.66	102	112	13	0
Pct 9701	Election Day	9701	1	613	153	24.96	83	64	7	0
Pct 9701	VBM	9701	1	613	179	29.20	66	107	7	0
Pct 9702	Election Day	9702	1	679	188	27.69	111	63	14	0
Pct 9702	VBM	9702	1	679	199	29.31	89	96	13	0
Pct 9703	Election Day	9703	1	890	190	21.35	68	112	9	0
Pct 9703	VBM	9703	1	890	319	35.84	116	186	18	0
Pct 9704	Election Day	9704	1	883	215	24.35	96	114	5	0
Pct 9704	VBM	9704	1	883	318	36.01	107	195	16	0
Pct 9705	Election Day	9705	1	813	213	26.20	114	90	9	0
Pct 9705	VBM	9705	1	813	238	29.27	95	135	10	0
Pct 9706 MB	Election Day	9706	1	55	2	3.64	1	1	0	0
Pct 9706 MB	VBM	9706	1	55	33	60.00	17	12	2	2
Pct 9707	Election Day	9707	1	734	138	18.80	41	89	7	0
Pct 9707	VBM	9707	1	734	291	39.65	82	188	19	0
Pct 9708	Election Day	9708	1	828	182	21.98	72	99	11	0
Pct 9708	VBM	9708	1	828	272	32.85	109	147	14	2
Pct 9709	Election Day	9709	1	867	202	23.30	54	136	12	0
Pct 9709	VBM	9709	1	867	267	30.80	72	185	10	0
Pct 9711	Election Day	9711	1	580	164	28.28	58	100	6	0
Pct 9711	VBM	9711	1	580	208	35.86	70	125	16	0
Pct 9712	Election Day	9712	1	590	147	24.92	33	114	3	0
Pct 9712	VBM	9712	1	590	240	40.68	58	171	9	0
Pct 9713	Election Day	9713	1	854	170	19.91	52	108	10	0
Pct 9713	VBM	9713	1	854	292	34.19	81	195	15	0
Pct 9714	Election Day	9714	1	863	197	22.83	69	123	5	0
Pct 9714	VBM	9714	1	863	333	38.59	75	238	19	0
Pct 9715	Election Day	9715	1	547	146	26.69	38	95	12	0
Pct 9715	VBM	9715	1	547	217	39.67	36	174	6	0
Pct 9716	Election Day	9716	1	845	177	20.95	73	99	5	0
Pct 9716	VBM	9716	1	845	286	33.85	107	161	22	0
Pct 9717	Election Day	9717	1	903	198	21.93	65	122	11	0
Pct 9717	VBM	9717	1	903	293	32.45	98	179	15	0
Pct 9718	Election Day	9718	1	798	220	27.57	72	141	7	0
Pct 9718	VBM	9718	1	798	316	39.60	103	206	10	0
Pct 9719	Election Day	9719	1	833	214	25.69	68	139	7	0
Pct 9719	VBM	9719	1	833	333	39.98	94	229	8	1
Pct 9721	Election Day	9721	1	607	175	28.83	42	126	8	0
Pct 9721	VBM	9721	1	607	220	36.24	44	158	17	1
Pct 9722	Election Day	9722	1	578	123	21.28	45	75	4	0
Pct 9722	VBM	9722	1	578	234	40.48	82	142	13	0
Pct 9723	Election Day	9723	1	407	59	14.50	16	39	4	0
Pct 9723	VBM	9723	1	407	182	44.72	39	133	10	0
Pct 9724	Election Day	9724	1	835	143	17.13	33	103	7	0
Pct 9724	VBM	9724	1	835	337	40.36	81	252	8	0
Pct 9725	Election Day	9725	1	886	145	16.37	32	101	12	1
Pct 9725	VBM	9725	1	886	355	40.07	90	252	16	0
Pct 9726	Election Day	9726	1	680	122	17.94	56	54	11	1
Pct 9726	VBM	9726	1	680	149	21.91	58	83	11	0
Pct 9727	Election Day	9727	1	408	81	19.85	13	65	3	0
Pct 9727	VBM	9727	1	408	165	40.44	20	141	5	0
Pct 9728	Election Day	9728	1	881	193	21.91	42	145	6	0
Pct 9728	VBM	9728	1	881	354	40.18	88	252	13	0
Pct 9729	Election Day	9729	1	713	171	23.98	21	144	7	0
Pct 9729	VBM	9729	1	713	280	39.27	45	225	9	0
Pct 9731	Election Day	9731	1	496	158	31.85	21	132	6	0
Pct 9731	VBM	9731	1	496	175	35.28	24	139	11	0
Pct 9732 MB	Election Day	9732	1	67	2	2.99	1	1	0	0
Pct 9732 MB	VBM	9732	1	67	43	64.18	13	30	0	0
Pct 9733 MB	Election Day	9733	1	206	2	0.97	1	1	0	0
Pct 9733 MB	VBM	9733	1	206	138	66.99	47	80	11	0
Pct 9734	Election Day	9734	1	568	125	22.01	26	92	8	0
Pct 9734	VBM	9734	1	568	259	45.60	81	165	12	0
Pct 9735	Election Day	9735	1	730	184	25.21	52	120	12	0
Pct 9735	VBM	9735	1	730	304	41.64	92	202	11	0
Pct 9736	Election Day	9736	1	657	163	24.81	49	108	6	0
Pct 9736	VBM	9736	1	657	274	41.70	77	183	14	0
Pct 9737	Election Day	9737	1	734	168	22.89	67	88	13	0
Pct 9737	VBM	9737	1	734	305	41.55	110	178	16	0
Pct 9738	Election Day	9738	1	657	122	18.57	52	63	7	0
Pct 9738	VBM	9738	1	657	224	34.09	78	131	14	0
Pct 9739	Election Day	9739	1	755	137	18.15	82	49	5	0
Pct 9739	VBM	9739	1	755	155	20.53	70	72	13	0
Pct 9741	Election Day	9741	1	648	51	7.87	17	26	8	0
Pct 9741	VBM	9741	1	648	22	3.40	4	16	2	0
Pct 9742	Election Day	9742	1	566	117	20.67	23	93	2	0
Pct 9742	VBM	9742	1	566	183	32.33	54	121	9	0
Pct 9743	Election Day	9743	1	850	161	18.94	83	69	11	0
Pct 9743	VBM	9743	1	850	238	28.00	131	100	7	0
Pct 9744	Election Day	9744	1	829	167	20.14	96	64	7	0
Pct 9744	VBM	9744	1	829	180	21.71	85	83	12	0
Pct 9745	Election Day	9745	1	871	146	16.76	79	62	5	0
Pct 9745	VBM	9745	1	871	155	17.80	82	70	4	0
Pct 9746	Election Day	9746	1	858	204	23.78	58	141	8	0
Pct 9746	VBM	9746	1	858	312	36.36	83	209	22	0
Pct 9747	Election Day	9747	1	866	202	23.33	89	104	8	0
Pct 9747	VBM	9747	1	866	258	29.79	96	154	10	0
Pct 9748	Election Day	9748	1	901	205	22.75	68	128	9	0
Pct 9748	VBM	9748	1	901	297	32.96	90	196	11	3
Pct 9749	Election Day	9749	1	771	114	14.79	48	61	6	0
Pct 9749	VBM	9749	1	771	206	26.72	83	117	7	0
Pct 9751	Election Day	9751	1	860	189	21.98	66	113	10	0
Pct 9751	VBM	9751	1	860	329	38.26	124	182	21	0
Pct 9752	Election Day	9752	1	651	135	20.74	51	77	7	0
Pct 9752	VBM	9752	1	651	282	43.32	99	172	12	1
Pct 9753	Election Day	9753	1	688	116	16.86	49	58	9	0
Pct 9753	VBM	9753	1	688	235	34.16	106	120	12	0
Pct 9754	Election Day	9754	1	663	151	22.78	75	69	7	0
Pct 9754	VBM	9754	1	663	240	36.20	105	127	8	0
Pct 9755	Election Day	9755	1	513	122	23.78	49	66	7	0
Pct 9755	VBM	9755	1	513	173	33.72	74	94	5	0
Pct 9756	Election Day	9756	1	790	108	13.67	50	52	6	0
Pct 9756	VBM	9756	1	790	267	33.80	88	178	10	0
Pct 9801	Election Day	9801	1	393	70	17.81	28	39	3	0
Pct 9801	VBM	9801	1	393	139	35.37	44	88	6	0
